elapsed_time,adjusted_acceleration,adjusted_spin,direction_change,direction_change_signal,ball_pos_x,ball_pos_y,ball_pos_z
5.311,0.1783462343270435,34.667968999999985,0,0,1412.0,1317.0,-1887.0
5.312,0.1783462343270435,34.667968999999985,0,0,1412.0,1317.0,-1887.0
5.342,0.1783462343270435,34.667968999999985,0,0,1419.0,1370.0,-1830.0
5.355,0.178529499815512,34.667968999999985,0,0,1419.0,1370.0,-1830.0
5.356,0.178529499815512,34.667968999999985,0,0,1419.0,1370.0,-1830.0
5.4,0.1758779533011106,34.667968999999985,0,0,1419.0,1370.0,-1830.0
5.401,0.1758779533011106,34.667968999999985,0,0,1419.0,1370.0,-1830.0
5.42,0.1758779533011106,34.667968999999985,0,0,1419.0,1370.0,-1830.0
5.446,0.1768662361540328,34.667968999999985,0,0,1419.0,1370.0,-1830.0
5.447,0.1768662361540328,34.667968999999985,0,0,1419.0,1370.0,-1830.0
5.491,0.1786271202940126,34.667968999999985,0,0,1418.0,1410.0,-1790.0
5.492,0.1786271202940126,34.667968999999985,0,0,1418.0,1410.0,-1790.0
5.529,0.1786271202940126,34.667968999999985,0,0,1415.0,1423.0,-1762.0
5.532,0.1786271202940126,34.667968999999985,0,0,1415.0,1423.0,-1762.0
5.541,0.1768128523046893,34.667968999999985,0,0,1415.0,1423.0,-1762.0
5.581,0.1787342635919287,34.667968999999985,0,0,1415.0,1423.0,-1762.0
5.582,0.1787342635919287,34.667968999999985,0,0,1415.0,1423.0,-1762.0
5.608,0.1787342635919287,34.667968999999985,0,0,1415.0,1423.0,-1762.0
5.626,0.1792750555271925,34.667968999999985,0,0,1415.0,1423.0,-1762.0
5.629,0.1792750555271925,34.667968999999985,0,0,1415.0,1423.0,-1762.0
5.641,0.1792750555271925,34.667968999999985,0,0,1437.0,1452.0,-1760.0
5.671,0.1793721904735877,34.667968999999985,0,0,1437.0,1452.0,-1760.0
5.715,0.1793721904735877,34.667968999999985,0,0,1437.0,1452.0,-1760.0
5.716,0.1798586720324176,34.667968999999985,0,0,1437.0,1452.0,-1760.0
5.717,0.1798586720324176,34.667968999999985,0,0,1437.0,1452.0,-1760.0
5.72,0.1798586720324176,34.667968999999985,0,0,1437.0,1452.0,-1760.0
5.754,0.1798586720324176,34.667968999999985,0,0,1437.0,1464.0,-1740.0
5.762,0.1798586720324176,34.667968999999985,0,0,1437.0,1464.0,-1740.0
5.763,0.1770112325328086,34.667968999999985,0,0,1437.0,1464.0,-1740.0
5.806,0.1785963519991152,34.667968999999985,0,0,1437.0,1464.0,-1740.0
5.833,0.1785963519991152,34.667968999999985,0,0,1437.0,1464.0,-1740.0
5.851,0.1794098362430365,34.667968999999985,0,0,1437.0,1464.0,-1740.0
5.867,0.1794098362430365,34.667968999999985,0,0,1437.0,1470.0,-1743.0
5.896,0.1792349974970231,34.667968999999985,0,0,1437.0,1470.0,-1743.0
5.908,0.1792349974970231,34.667968999999985,0,0,1437.0,1470.0,-1743.0
5.94,0.1784140883798879,34.667968999999985,0,0,1437.0,1470.0,-1743.0
5.941,0.1784140883798879,34.667968999999985,0,0,1437.0,1470.0,-1743.0
5.942,0.1784140883798879,34.667968999999985,0,0,1434.0,1486.0,-1739.0
5.985,0.1775444195666569,34.667968999999985,0,0,1434.0,1486.0,-1739.0
