elapsed_time,movement_counter,adjusted_acceleration,max_acceleration,adjusted_spin,direction_change,direction_change_signal,ball_pos_x,ball_pos_y,ball_pos_z,ball_distance_traveled,movement_time,speed
3.808,26,0.1792488812581878,0.1792488812581878,34.667968999999985,0,1,1444.0,1273.0,-2078.0,0.0,0.075,0.7316
3.827,26,0.1764931979920372,0.1792488812581878,34.667968999999985,0,1,1444.0,1273.0,-2078.0,0.0,0.075,0.7316
3.828,26,0.1764931979920372,0.1792488812581878,34.667968999999985,0,1,1444.0,1273.0,-2078.0,0.0,0.075,0.7316
3.842,27,0.1764931979920372,0.1783092992177948,34.667968999999985,0,1,1429.0,1213.0,-2078.0,0.062,0.113,1.9915
3.872,27,0.1776006571687421,0.1783092992177948,34.667968999999985,0,1,1429.0,1213.0,-2078.0,0.0,0.113,1.9915
3.916,27,0.1783092992177948,0.1783092992177948,34.667968999999985,0,1,1429.0,1213.0,-2078.0,0.0,0.113,1.9915
3.92,27,0.1783092992177948,0.1783092992177948,34.667968999999985,0,1,1429.0,1213.0,-2078.0,0.0,0.113,1.9915
3.954,28,0.1783092992177948,0.1793111267776462,34.667968999999985,0,1,1442.0,1176.0,-2071.0,0.039,0.112,1.2536
4.007,28,0.1783092992177948,0.1793111267776462,34.667968999999985,0,1,1442.0,1176.0,-2071.0,0.0,0.112,1.2536
4.008,28,0.1759177271275871,0.1793111267776462,34.667968999999985,0,0,1442.0,1176.0,-2071.0,0.0,0.112,1.2536
4.029,28,0.1759177271275871,0.1793111267776462,34.667968999999985,0,0,1454.0,1152.0,-2062.0,0.027,0.075,1.2536
4.033,28,0.1759177271275871,0.1793111267776462,34.667968999999985,0,0,1454.0,1152.0,-2062.0,0.0,0.075,1.2536
4.05,28,0.1793111267776462,0.1793111267776462,34.667968999999985,0,0,1454.0,1152.0,-2062.0,0.0,0.075,1.2536
4.051,28,0.1793111267776462,0.1793111267776462,34.667968999999985,0,0,1454.0,1152.0,-2062.0,0.0,0.075,1.2536
4.053,28,0.1793111267776462,0.1793111267776462,34.667968999999985,0,0,1454.0,1152.0,-2062.0,0.0,0.075,1.2536
4.1,28,0.1769796502657841,0.1793111267776462,34.667968999999985,0,0,1454.0,1152.0,-2062.0,0.0,0.075,1.2536
4.101,28,0.1769796502657841,0.1793111267776462,34.667968999999985,0,0,1454.0,1152.0,-2062.0,0.0,0.075,1.2536
4.107,28,0.1769796502657841,0.1793111267776462,34.667968999999985,0,0,1454.0,1152.0,-2062.0,0.0,0.075,1.2536
4.141,29,0.1775082714338552,0.1775082714338552,34.667968999999985,0,0,1450.0,1125.0,-2052.0,0.027,0.112,1.0396
4.186,29,0.177103954705155,0.1775082714338552,34.667968999999985,0,1,1450.0,1125.0,-2052.0,0.0,0.112,1.0396
4.187,29,0.177103954705155,0.1775082714338552,34.667968999999985,0,1,1450.0,1125.0,-2052.0,0.0,0.112,1.0396
4.22,29,0.177103954705155,0.1775082714338552,34.667968999999985,0,1,1450.0,1125.0,-2052.0,0.0,0.112,1.0396
4.231,29,0.1764292201221609,0.1775082714338552,34.667968999999985,0,1,1450.0,1125.0,-2052.0,0.0,0.112,1.0396
4.232,29,0.1764292201221609,0.1775082714338552,34.667968999999985,0,1,1450.0,1125.0,-2052.0,0.0,0.112,1.0396
4.276,29,0.17663072262976448,0.1775082714338552,34.667968999999985,0,1,1450.0,1125.0,-2052.0,0.0,0.112,1.0396
4.277,29,0.17663072262976448,0.1775082714338552,34.667968999999985,0,1,1450.0,1125.0,-2052.0,0.0,0.112,1.0396
4.291,30,0.17663072262976448,0.1783752923094935,34.667968999999985,0,1,1451.0,1090.0,-2042.0,0.035,0.15,0.84
4.321,30,0.177437042322949,0.1783752923094935,34.667968999999985,0,1,1451.0,1090.0,-2042.0,0.0,0.15,0.84
4.322,30,0.177437042322949,0.1783752923094935,34.667968999999985,0,1,1451.0,1090.0,-2042.0,0.0,0.15,0.84
4.333,30,0.177437042322949,0.1783752923094935,34.667968999999985,0,0,1451.0,1090.0,-2042.0,0.0,0.15,0.84
4.366,30,0.17807787486016968,0.1783752923094935,34.667968999999985,0,0,1451.0,1090.0,-2042.0,0.0,0.15,0.84
4.367,30,0.17807787486016968,0.1783752923094935,34.667968999999985,0,0,1451.0,1090.0,-2042.0,0.0,0.15,0.84
4.368,30,0.1783752923094935,0.1783752923094935,34.667968999999985,0,0,1451.0,1090.0,-2042.0,0.0,0.15,0.84
4.404,31,0.1783752923094935,0.1794429942066294,34.667968999999985,0,0,1437.0,1033.0,-2056.0,0.059,0.113,1.8796
4.408,31,0.1783752923094935,0.1794429942066294,34.667968999999985,0,0,1437.0,1033.0,-2056.0,0.0,0.113,1.8796
4.412,31,0.1783752923094935,0.1794429942066294,34.667968999999985,0,0,1437.0,1033.0,-2056.0,0.0,0.113,1.8796
4.413,31,0.1767519200136774,0.1794429942066294,34.667968999999985,0,0,1437.0,1033.0,-2056.0,0.0,0.113,1.8796
4.441,31,0.1767519200136774,0.1794429942066294,34.667968999999985,0,0,1445.0,1027.0,-2047.0,0.01,0.037,1.8796
4.455,31,0.1767519200136774,0.1794429942066294,34.667968999999985,0,0,1445.0,1027.0,-2047.0,0.0,0.037,1.8796
4.456,31,0.1776184602418944,0.1794429942066294,34.667968999999985,0,0,1445.0,1027.0,-2047.0,0.0,0.037,1.8796
4.501,31,0.1776184602418944,0.1794429942066294,34.667968999999985,0,0,1445.0,1027.0,-2047.0,0.0,0.037,1.8796
4.506,31,0.1776184602418944,0.1794429942066294,34.667968999999985,0,0,1445.0,1027.0,-2047.0,0.0,0.037,1.8796
4.507,31,0.1794429942066294,0.1794429942066294,34.667968999999985,0,0,1445.0,1027.0,-2047.0,0.0,0.037,1.8796
4.52,31,0.1794429942066294,0.1794429942066294,34.667968999999985,0,0,1445.0,1027.0,-2047.0,0.0,0.037,1.8796
4.545,31,0.1794429942066294,0.1794429942066294,34.667968999999985,0,0,1445.0,1027.0,-2047.0,0.0,0.037,1.8796
4.546,31,0.1794429942066294,0.1794429942066294,34.667968999999985,0,0,1445.0,1027.0,-2047.0,0.0,0.037,1.8796
4.548,31,0.1785092817375857,0.1794429942066294,34.667968999999985,0,0,1445.0,1027.0,-2047.0,0.0,0.037,1.8796
4.554,32,0.1785092817375857,0.17866123505183018,34.667968999999985,0,0,1461.0,1021.0,-2055.0,0.017,0.113,0.648
4.591,32,0.1775914859884387,0.17866123505183018,34.667968999999985,0,1,1461.0,1021.0,-2055.0,0.0,0.113,0.648
4.629,32,0.1775914859884387,0.17866123505183018,34.667968999999985,0,1,1463.0,1017.0,-2060.0,0.004,0.075,0.648
4.633,32,0.1775914859884387,0.17866123505183018,34.667968999999985,0,1,1463.0,1017.0,-2060.0,0.0,0.075,0.648
4.636,32,0.1778240909574864,0.17866123505183018,34.667968999999985,0,1,1463.0,1017.0,-2060.0,0.0,0.075,0.648
4.68,32,0.1778240909574864,0.17866123505183018,34.667968999999985,0,1,1463.0,1017.0,-2060.0,0.0,0.075,0.648
4.681,32,0.1778240909574864,0.17866123505183018,34.667968999999985,0,1,1463.0,1017.0,-2060.0,0.0,0.075,0.648
4.708,32,0.1778240909574864,0.17866123505183018,34.667968999999985,0,1,1463.0,1017.0,-2060.0,0.0,0.075,0.648
4.726,32,0.17866123505183018,0.17866123505183018,34.667968999999985,0,1,1463.0,1017.0,-2060.0,0.0,0.075,0.648
4.727,32,0.178211007773049,0.17866123505183018,34.667968999999985,0,1,1463.0,1017.0,-2060.0,0.0,0.075,0.648
4.727,32,0.178211007773049,0.17866123505183018,34.667968999999985,0,1,1463.0,1017.0,-2060.0,0.0,0.075,0.648
4.741,33,0.178211007773049,0.178211007773049,34.667968999999985,0,0,1454.0,1088.0,-2006.0,0.072,0.112,1.4631
4.771,33,0.178211007773049,0.178211007773049,34.667968999999985,0,0,1454.0,1088.0,-2006.0,0.0,0.112,1.4631
4.816,33,0.1766235260146398,0.178211007773049,34.667968999999985,0,0,1454.0,1088.0,-2006.0,0.0,0.112,1.4631
4.817,33,0.1766235260146398,0.178211007773049,34.667968999999985,0,0,1454.0,1088.0,-2006.0,0.0,0.112,1.4631
4.82,33,0.1766235260146398,0.178211007773049,34.667968999999985,0,0,1454.0,1088.0,-2006.0,0.0,0.112,1.4631
4.854,34,0.1766235260146398,0.1781953772384972,34.667968999999985,0,0,1447.0,1040.0,-2024.0,0.049,0.113,1.5611
4.861,34,0.1781953772384972,0.1781953772384972,34.667968999999985,0,0,1447.0,1040.0,-2024.0,0.0,0.113,1.5611
4.862,34,0.1781953772384972,0.1781953772384972,34.667968999999985,0,0,1447.0,1040.0,-2024.0,0.0,0.113,1.5611
4.905,34,0.1781818067997125,0.1781953772384972,34.667968999999985,0,0,1447.0,1040.0,-2024.0,0.0,0.113,1.5611
4.906,34,0.1781818067997125,0.1781953772384972,34.667968999999985,0,0,1447.0,1040.0,-2024.0,0.0,0.113,1.5611
4.929,34,0.1781818067997125,0.1781953772384972,34.667968999999985,0,0,1449.0,1023.0,-2035.0,0.017,0.075,1.5611
4.933,34,0.1781818067997125,0.1781953772384972,34.667968999999985,0,0,1449.0,1023.0,-2035.0,0.0,0.075,1.5611
4.996,34,0.1778139167343544,0.1781953772384972,34.667968999999985,0,0,1449.0,1023.0,-2035.0,0.0,0.075,1.5611
4.998,34,0.1778139167343544,0.1781953772384972,34.667968999999985,0,0,1449.0,1023.0,-2035.0,0.0,0.075,1.5611
4.999,34,0.1769455012516019,0.1781953772384972,34.667968999999985,0,0,1449.0,1023.0,-2035.0,0.0,0.075,1.5611
5.008,34,0.1769455012516019,0.1781953772384972,34.667968999999985,0,0,1449.0,1023.0,-2035.0,0.0,0.075,1.5611
5.042,35,0.17741363333009819,0.1794635719646201,34.667968999999985,0,0,1390.0,1172.0,-2002.0,0.16,0.113,3.3894
5.086,35,0.17741363333009819,0.1794635719646201,34.667968999999985,0,0,1390.0,1172.0,-2002.0,0.0,0.113,3.3894
5.087,35,0.1794635719646201,0.1794635719646201,34.667968999999985,0,0,1390.0,1172.0,-2002.0,0.0,0.113,3.3894
5.12,35,0.1794635719646201,0.1794635719646201,34.667968999999985,0,0,1390.0,1172.0,-2002.0,0.0,0.113,3.3894
5.146,35,0.1791302923137728,0.1794635719646201,34.667968999999985,0,0,1390.0,1172.0,-2002.0,0.0,0.113,3.3894
5.176,35,0.1775842524260274,0.1794635719646201,34.667968999999985,0,0,1390.0,1172.0,-2002.0,0.0,0.113,3.3894
5.191,36,0.1775842524260274,0.1783462343270435,34.667968999999985,0,0,1407.0,1258.0,-1941.0,0.088,0.149,2.1262
5.221,36,0.1770147748171542,0.1783462343270435,34.667968999999985,0,0,1407.0,1258.0,-1941.0,0.0,0.149,2.1262
5.222,36,0.1770147748171542,0.1783462343270435,34.667968999999985,0,0,1407.0,1258.0,-1941.0,0.0,0.149,2.1262
5.229,36,0.1770147748171542,0.1783462343270435,34.667968999999985,0,0,1412.0,1317.0,-1887.0,0.059,0.038,2.1262
5.233,36,0.1770147748171542,0.1783462343270435,34.667968999999985,0,0,1412.0,1317.0,-1887.0,0.0,0.038,2.1262
5.266,36,0.1780117315186467,0.1783462343270435,34.667968999999985,0,0,1412.0,1317.0,-1887.0,0.0,0.038,2.1262
5.308,36,0.1780117315186467,0.1783462343270435,34.667968999999985,0,0,1412.0,1317.0,-1887.0,0.0,0.038,2.1262
5.31,36,0.1783462343270435,0.1783462343270435,34.667968999999985,0,0,1412.0,1317.0,-1887.0,0.0,0.038,2.1262
5.311,36,0.1783462343270435,0.1783462343270435,34.667968999999985,0,0,1412.0,1317.0,-1887.0,0.0,0.038,2.1262
5.312,36,0.1783462343270435,0.1783462343270435,34.667968999999985,0,0,1412.0,1317.0,-1887.0,0.0,0.038,2.1262
5.342,37,0.1783462343270435,0.178529499815512,34.667968999999985,0,0,1419.0,1370.0,-1830.0,0.053,0.113,2.6702
5.355,37,0.178529499815512,0.178529499815512,34.667968999999985,0,0,1419.0,1370.0,-1830.0,0.0,0.113,2.6702
5.356,37,0.178529499815512,0.178529499815512,34.667968999999985,0,0,1419.0,1370.0,-1830.0,0.0,0.113,2.6702
5.4,37,0.1758779533011106,0.178529499815512,34.667968999999985,0,0,1419.0,1370.0,-1830.0,0.0,0.113,2.6702
5.401,37,0.1758779533011106,0.178529499815512,34.667968999999985,0,0,1419.0,1370.0,-1830.0,0.0,0.113,2.6702
5.42,37,0.1758779533011106,0.178529499815512,34.667968999999985,0,0,1419.0,1370.0,-1830.0,0.0,0.113,2.6702
5.446,37,0.1768662361540328,0.178529499815512,34.667968999999985,0,0,1419.0,1370.0,-1830.0,0.0,0.113,2.6702
5.447,37,0.1768662361540328,0.178529499815512,34.667968999999985,0,0,1419.0,1370.0,-1830.0,0.0,0.113,2.6702
5.491,38,0.1786271202940126,0.1792750555271925,34.667968999999985,0,0,1418.0,1410.0,-1790.0,0.04,0.149,0.9664
5.492,38,0.1786271202940126,0.1792750555271925,34.667968999999985,0,0,1418.0,1410.0,-1790.0,0.0,0.149,0.9664
5.529,38,0.1786271202940126,0.1792750555271925,34.667968999999985,0,0,1415.0,1423.0,-1762.0,0.013,0.038,0.9664
5.532,38,0.1786271202940126,0.1792750555271925,34.667968999999985,0,0,1415.0,1423.0,-1762.0,0.0,0.038,0.9664
5.541,38,0.1768128523046893,0.1792750555271925,34.667968999999985,0,0,1415.0,1423.0,-1762.0,0.0,0.038,0.9664
5.581,38,0.1787342635919287,0.1792750555271925,34.667968999999985,0,0,1415.0,1423.0,-1762.0,0.0,0.038,0.9664
5.582,38,0.1787342635919287,0.1792750555271925,34.667968999999985,0,0,1415.0,1423.0,-1762.0,0.0,0.038,0.9664
5.608,38,0.1787342635919287,0.1792750555271925,34.667968999999985,0,0,1415.0,1423.0,-1762.0,0.0,0.038,0.9664
5.626,38,0.1792750555271925,0.1792750555271925,34.667968999999985,0,0,1415.0,1423.0,-1762.0,0.0,0.038,0.9664
5.629,38,0.1792750555271925,0.1792750555271925,34.667968999999985,0,0,1415.0,1423.0,-1762.0,0.0,0.038,0.9664
5.641,39,0.1792750555271925,0.1798586720324176,34.667968999999985,0,0,1437.0,1452.0,-1760.0,0.036,0.112,1.176
5.671,39,0.1793721904735877,0.1798586720324176,34.667968999999985,0,0,1437.0,1452.0,-1760.0,0.0,0.112,1.176
5.715,39,0.1793721904735877,0.1798586720324176,34.667968999999985,0,0,1437.0,1452.0,-1760.0,0.0,0.112,1.176
5.716,39,0.1798586720324176,0.1798586720324176,34.667968999999985,0,0,1437.0,1452.0,-1760.0,0.0,0.112,1.176
5.717,39,0.1798586720324176,0.1798586720324176,34.667968999999985,0,0,1437.0,1452.0,-1760.0,0.0,0.112,1.176
5.72,39,0.1798586720324176,0.1798586720324176,34.667968999999985,0,0,1437.0,1452.0,-1760.0,0.0,0.112,1.176
5.754,40,0.1798586720324176,0.1798586720324176,34.667968999999985,0,0,1437.0,1464.0,-1740.0,0.012,0.113,0.3823
5.762,40,0.1798586720324176,0.1798586720324176,34.667968999999985,0,0,1437.0,1464.0,-1740.0,0.0,0.113,0.3823
5.763,40,0.1770112325328086,0.1798586720324176,34.667968999999985,0,0,1437.0,1464.0,-1740.0,0.0,0.113,0.3823
5.806,40,0.1785963519991152,0.1798586720324176,34.667968999999985,0,0,1437.0,1464.0,-1740.0,0.0,0.113,0.3823
5.833,40,0.1785963519991152,0.1798586720324176,34.667968999999985,0,0,1437.0,1464.0,-1740.0,0.0,0.113,0.3823
5.851,40,0.1794098362430365,0.1798586720324176,34.667968999999985,0,0,1437.0,1464.0,-1740.0,0.0,0.113,0.3823
5.867,41,0.1794098362430365,0.1794098362430365,34.667968999999985,0,0,1437.0,1470.0,-1743.0,0.006,0.113,0.1912
5.896,41,0.1792349974970231,0.1794098362430365,34.667968999999985,0,0,1437.0,1470.0,-1743.0,0.0,0.113,0.1912
5.908,41,0.1792349974970231,0.1794098362430365,34.667968999999985,0,0,1437.0,1470.0,-1743.0,0.0,0.113,0.1912
5.94,41,0.1784140883798879,0.1794098362430365,34.667968999999985,0,0,1437.0,1470.0,-1743.0,0.0,0.113,0.1912
5.941,41,0.1784140883798879,0.1794098362430365,34.667968999999985,0,0,1437.0,1470.0,-1743.0,0.0,0.113,0.1912
5.942,41,0.1784140883798879,0.1794098362430365,34.667968999999985,0,0,1434.0,1486.0,-1739.0,0.016,0.075,0.1912
5.985,41,0.1775444195666569,0.1794098362430365,34.667968999999985,0,0,1434.0,1486.0,-1739.0,0.0,0.075,0.1912
5.986,41,0.1775444195666569,0.1794098362430365,34.667968999999985,0,0,1434.0,1486.0,-1739.0,0.0,0.075,0.1912
6.02,41,0.1775444195666569,0.1794098362430365,34.667968999999985,0,0,1434.0,1486.0,-1739.0,0.0,0.075,0.1912
6.031,41,0.1778935817644021,0.1794098362430365,34.667968999999985,0,0,1434.0,1486.0,-1739.0,0.0,0.075,0.1912
6.033,41,0.1778935817644021,0.1794098362430365,34.667968999999985,0,0,1434.0,1486.0,-1739.0,0.0,0.075,0.1912
6.054,42,0.1778935817644021,0.1794315490132699,34.667968999999985,0,0,1431.0,1505.0,-1738.0,0.019,0.112,0.6738
6.076,42,0.1794315490132699,0.1794315490132699,34.667968999999985,0,0,1431.0,1505.0,-1738.0,0.0,0.112,0.6738
6.077,42,0.1794315490132699,0.1794315490132699,34.667968999999985,0,0,1431.0,1505.0,-1738.0,0.0,0.112,0.6738
6.12,42,0.1774441676429681,0.1794315490132699,34.667968999999985,0,0,1431.0,1505.0,-1738.0,0.0,0.112,0.6738
6.121,42,0.1774441676429681,0.1794315490132699,34.667968999999985,0,0,1431.0,1505.0,-1738.0,0.0,0.112,0.6738
6.129,42,0.1774441676429681,0.1794315490132699,34.667968999999985,0,0,1428.0,1515.0,-1726.0,0.01,0.075,0.6738
6.133,42,0.1774441676429681,0.1794315490132699,34.667968999999985,0,0,1428.0,1515.0,-1726.0,0.0,0.075,0.6738
6.193,42,0.1771570537121745,0.1794315490132699,34.667968999999985,0,0,1428.0,1515.0,-1726.0,0.0,0.075,0.6738
6.194,42,0.1771570537121745,0.1794315490132699,34.667968999999985,0,0,1428.0,1515.0,-1726.0,0.0,0.075,0.6738
6.208,42,0.1771570537121745,0.1794315490132699,34.667968999999985,0,0,1428.0,1515.0,-1726.0,0.0,0.075,0.6738
6.21,42,0.1760839490489457,0.1794315490132699,34.667968999999985,0,0,1428.0,1515.0,-1726.0,0.0,0.075,0.6738
6.211,42,0.1760839490489457,0.1794315490132699,34.667968999999985,0,0,1428.0,1515.0,-1726.0,0.0,0.075,0.6738
6.212,42,0.1760839490489457,0.1794315490132699,34.667968999999985,0,0,1428.0,1515.0,-1726.0,0.0,0.075,0.6738
6.241,43,0.1760839490489457,0.1792708156173639,34.667968999999985,0,0,1428.0,1517.0,-1735.0,0.002,0.112,0.231
6.255,43,0.1785095146334852,0.1792708156173639,34.667968999999985,0,0,1428.0,1517.0,-1735.0,0.0,0.112,0.231
6.256,43,0.1792708156173639,0.1792708156173639,34.667968999999985,0,0,1428.0,1517.0,-1735.0,0.0,0.112,0.231
6.3,43,0.1792708156173639,0.1792708156173639,34.667968999999985,0,0,1428.0,1517.0,-1735.0,0.0,0.112,0.231
6.301,43,0.1792708156173639,0.1792708156173639,34.667968999999985,0,0,1428.0,1517.0,-1735.0,0.0,0.112,0.231
6.302,43,0.1784180843643994,0.1792708156173639,34.667968999999985,0,0,1428.0,1517.0,-1735.0,0.0,0.112,0.231
6.321,43,0.1784180843643994,0.1792708156173639,34.667968999999985,0,0,1428.0,1517.0,-1735.0,0.0,0.112,0.231
6.347,43,0.1786200832560883,0.1792708156173639,34.667968999999985,0,0,1428.0,1517.0,-1735.0,0.0,0.112,0.231
6.354,44,0.1786200832560883,0.1791904867374368,34.667968999999985,0,0,1425.0,1491.0,-1742.0,0.026,0.113,0.8283
6.391,44,0.1786200832560883,0.1791904867374368,34.667968999999985,0,0,1425.0,1491.0,-1742.0,0.0,0.113,0.8283
6.393,44,0.1777761029866965,0.1791904867374368,34.667968999999985,0,0,1425.0,1491.0,-1742.0,0.0,0.113,0.8283
6.429,44,0.1777761029866965,0.1791904867374368,34.667968999999985,0,0,1413.0,1479.0,-1745.0,0.017,0.075,0.8283
6.433,44,0.1777761029866965,0.1791904867374368,34.667968999999985,0,0,1413.0,1479.0,-1745.0,0.0,0.075,0.8283
6.435,44,0.1777761029866965,0.1791904867374368,34.667968999999985,0,0,1413.0,1479.0,-1745.0,0.0,0.075,0.8283
6.436,44,0.1791904867374368,0.1791904867374368,34.667968999999985,0,0,1413.0,1479.0,-1745.0,0.0,0.075,0.8283
6.481,44,0.1789861924523582,0.1791904867374368,34.667968999999985,0,0,1413.0,1479.0,-1745.0,0.0,0.075,0.8283
6.508,44,0.1789861924523582,0.1791904867374368,34.667968999999985,0,0,1413.0,1479.0,-1745.0,0.0,0.075,0.8283
6.525,44,0.1789861924523582,0.1791904867374368,34.667968999999985,0,0,1413.0,1479.0,-1745.0,0.0,0.075,0.8283
6.527,44,0.1789861924523582,0.1791904867374368,34.667968999999985,0,0,1413.0,1479.0,-1745.0,0.0,0.075,0.8283
6.528,44,0.1787330848146849,0.1791904867374368,34.667968999999985,0,0,1413.0,1479.0,-1745.0,0.0,0.075,0.8283
6.541,45,0.1787330848146849,0.1804760181054299,34.667968999999985,0,0,1408.0,1473.0,-1729.0,0.008,0.112,0.4813
6.573,45,0.1787330848146849,0.1804760181054299,34.667968999999985,0,0,1408.0,1473.0,-1729.0,0.0,0.112,0.4813
6.574,45,0.1787330848146849,0.1804760181054299,34.667968999999985,0,0,1408.0,1473.0,-1729.0,0.0,0.112,0.4813
6.576,45,0.1781802415282992,0.1804760181054299,34.667968999999985,0,0,1408.0,1473.0,-1729.0,0.0,0.112,0.4813
6.615,45,0.1781802415282992,0.1804760181054299,34.667968999999985,0,0,1408.0,1473.0,-1729.0,0.0,0.112,0.4813
6.616,45,0.1804760181054299,0.1804760181054299,34.667968999999985,0,0,1408.0,1473.0,-1729.0,0.0,0.112,0.4813
6.621,45,0.1804760181054299,0.1804760181054299,34.667968999999985,0,0,1408.0,1473.0,-1729.0,0.0,0.112,0.4813
6.653,46,0.1804760181054299,0.1804760181054299,34.667968999999985,0,0,1391.0,1484.0,-1730.0,0.02,0.112,0.6429
6.661,46,0.1804760181054299,0.1804760181054299,34.667968999999985,0,0,1391.0,1484.0,-1730.0,0.0,0.112,0.6429
6.662,46,0.1790615982703952,0.1804760181054299,34.667968999999985,0,0,1391.0,1484.0,-1730.0,0.0,0.112,0.6429
6.729,46,0.1790615982703952,0.1804760181054299,34.667968999999985,0,0,1407.0,1479.0,-1731.0,0.017,0.076,0.6429
6.733,46,0.1790615982703952,0.1804760181054299,34.667968999999985,0,0,1407.0,1479.0,-1731.0,0.0,0.076,0.6429
6.751,46,0.1777065604966761,0.1804760181054299,34.667968999999985,0,0,1407.0,1479.0,-1731.0,0.0,0.076,0.6429
6.752,46,0.177126328627909,0.1804760181054299,34.667968999999985,0,0,1407.0,1479.0,-1731.0,0.0,0.076,0.6429
6.796,46,0.1783140453884504,0.1804760181054299,34.667968999999985,0,0,1407.0,1479.0,-1731.0,0.0,0.076,0.6429
6.808,46,0.1783140453884504,0.1804760181054299,34.667968999999985,0,0,1407.0,1479.0,-1731.0,0.0,0.076,0.6429
6.841,47,0.1783140453884504,0.1798144064174563,34.667968999999985,0,0,1409.0,1470.0,-1732.0,0.009,0.112,0.4979
6.842,47,0.1792226335911316,0.1798144064174563,34.667968999999985,0,0,1409.0,1470.0,-1732.0,0.0,0.112,0.4979
6.886,47,0.1792226335911316,0.1798144064174563,34.667968999999985,0,0,1409.0,1470.0,-1732.0,0.0,0.112,0.4979
6.888,47,0.1798144064174563,0.1798144064174563,34.667968999999985,0,0,1409.0,1470.0,-1732.0,0.0,0.112,0.4979
6.92,47,0.1798144064174563,0.1798144064174563,34.667968999999985,0,0,1409.0,1470.0,-1732.0,0.0,0.112,0.4979
6.932,47,0.1798144064174563,0.1798144064174563,34.667968999999985,0,0,1409.0,1470.0,-1732.0,0.0,0.112,0.4979
6.936,47,0.1782922142771075,0.1798144064174563,34.667968999999985,0,0,1409.0,1470.0,-1732.0,0.0,0.112,0.4979
6.954,48,0.1782922142771075,0.1796112616040506,34.667968999999985,0,0,1401.0,1470.0,-1743.0,0.008,0.113,0.2549
6.976,48,0.1782922142771075,0.1796112616040506,34.667968999999985,0,0,1401.0,1470.0,-1743.0,0.0,0.113,0.2549
7.02,48,0.1791516255174408,0.1796112616040506,34.667968999999985,0,0,1401.0,1470.0,-1743.0,0.0,0.113,0.2549
7.021,48,0.1791516255174408,0.1796112616040506,34.667968999999985,0,0,1401.0,1470.0,-1743.0,0.0,0.113,0.2549
7.022,48,0.1791516255174408,0.1796112616040506,34.667968999999985,0,0,1401.0,1470.0,-1743.0,0.0,0.113,0.2549
7.029,48,0.1791516255174408,0.1796112616040506,34.667968999999985,0,0,1397.0,1463.0,-1741.0,0.008,0.075,0.2549
7.033,48,0.1791516255174408,0.1796112616040506,34.667968999999985,0,0,1397.0,1463.0,-1741.0,0.0,0.075,0.2549
7.065,48,0.1796112616040506,0.1796112616040506,34.667968999999985,0,0,1397.0,1463.0,-1741.0,0.0,0.075,0.2549
7.066,48,0.1796112616040506,0.1796112616040506,34.667968999999985,0,0,1397.0,1463.0,-1741.0,0.0,0.075,0.2549
7.067,48,0.1796112616040506,0.1796112616040506,34.667968999999985,0,0,1397.0,1463.0,-1741.0,0.0,0.075,0.2549
7.108,48,0.1796112616040506,0.1796112616040506,34.667968999999985,0,0,1397.0,1463.0,-1741.0,0.0,0.075,0.2549
7.111,48,0.1777743331641892,0.1796112616040506,34.667968999999985,0,0,1397.0,1463.0,-1741.0,0.0,0.075,0.2549
7.112,48,0.1777743331641892,0.1796112616040506,34.667968999999985,0,0,1397.0,1463.0,-1741.0,0.0,0.075,0.2549
7.142,49,0.1777743331641892,0.1783799726638993,34.667968999999985,0,0,1397.0,1471.0,-1762.0,0.008,0.113,0.3064
7.156,49,0.1763742453974526,0.1783799726638993,34.667968999999985,0,0,1397.0,1471.0,-1762.0,0.0,0.113,0.3064
7.22,49,0.1763742453974526,0.1783799726638993,34.667968999999985,0,0,1397.0,1471.0,-1762.0,0.0,0.113,0.3064
7.247,49,0.1783799726638993,0.1783799726638993,34.667968999999985,0,0,1397.0,1471.0,-1762.0,0.0,0.113,0.3064
